borough,building_addr,building_class,closest_fire_station,closest_police_station,commerical_units,lot_size,neighborhood,residential_units,school_district,year_built,zipcode
Queens,11627 147th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.49 Miles  ,0.90 Miles  ,,"2,300",Jamaica,,27,1935,11436
Queens,11625 147th St,Two Family Converted from One Family (B3),0.50 Miles  ,0.90 Miles  ,,"2,300",Jamaica,,27,1935,11436
Queens,11623 147th St,Two Family Converted from One Family (B3),0.50 Miles  ,0.90 Miles  ,,"2,300",Jamaica,,27,1935,11436
Queens,11621 147th St,Two Family Converted from One Family (B3),0.50 Miles  ,0.91 Miles  ,,"2,300",Jamaica,,27,1935,11436
Queens,11619 147th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.51 Miles  ,0.91 Miles  ,,"2,300",Jamaica,,27,1935,11436
Queens,11615 147th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.51 Miles  ,0.91 Miles  ,,"2,300",Jamaica,,27,1935,11436
Queens,11613 147th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.51 Miles  ,0.91 Miles  ,,"2,300",Jamaica,,27,1935,11436
Queens,11611 147th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.52 Miles  ,0.92 Miles  ,,"2,300",Jamaica,,27,1935,11436
Queens,14702 116th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.52 Miles  ,0.93 Miles  ,,"2,000",Jamaica,,27,1925,11436
Queens,14704 116th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.52 Miles  ,0.93 Miles  ,,"2,000",Jamaica,,27,1925,11436
Queens,14706 116th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.53 Miles  ,0.92 Miles  ,,"3,000",Jamaica,,27,1925,11436
Queens,14708 116th Ave,Two Family Converted from One Family (B3),0.53 Miles  ,0.92 Miles  ,,"3,000",Jamaica,,27,1925,11436
Queens,14712 116th Ave,Two Family Converted from One Family (B3),0.53 Miles  ,0.91 Miles  ,,"3,000",Jamaica,,27,1925,11436
Queens,14714 116th Ave,Two Family Converted from One Family (B3),0.53 Miles  ,0.91 Miles  ,,"3,000",Jamaica,,27,1925,11436
Queens,14718 116th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.54 Miles  ,0.90 Miles  ,,"1,800",Jamaica,,27,1925,11436
Queens,14720 116th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.54 Miles  ,0.90 Miles  ,,"1,800",Jamaica,,27,1925,11436
Queens,11612 148th St,Two Family Converted from One Family (B3),0.53 Miles  ,0.90 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11614 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.52 Miles  ,0.90 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11616 148th St,Two Family Converted from One Family (B3),0.52 Miles  ,0.90 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11618 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.52 Miles  ,0.89 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11620 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.51 Miles  ,0.89 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11622 148th St,Two Family Converted from One Family (B3),0.51 Miles  ,0.89 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11624 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.51 Miles  ,0.89 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11626 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.50 Miles  ,0.89 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11628 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.50 Miles  ,0.88 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11630 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.50 Miles  ,0.88 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11632 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.49 Miles  ,0.88 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11634 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.49 Miles  ,0.88 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11636 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.49 Miles  ,0.88 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11638 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.48 Miles  ,0.88 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11640 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.48 Miles  ,0.87 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11642 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.48 Miles  ,0.87 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11644 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.47 Miles  ,0.87 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11648 148th St,Two Family Converted from One Family (B3),0.47 Miles  ,0.87 Miles  ,,"4,000",Jamaica,,27,1920,11436
Queens,11650 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.46 Miles  ,0.87 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11652 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.46 Miles  ,0.86 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,11654 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.46 Miles  ,0.86 Miles  ,,"2,000",Jamaica,,27,1920,11436
Queens,14802 116th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.55 Miles  ,0.89 Miles  ,,"2,000",Jamaica,,27,1930,11436
Queens,14804 116th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.55 Miles  ,0.88 Miles  ,,"2,000",Jamaica,,27,1930,11436
Queens,14806 116th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.55 Miles  ,0.88 Miles  ,,"2,000",Jamaica,,27,1930,11436
Queens,14808 116th Ave,One Family Attached or Semi-Detached (A5),0.55 Miles  ,0.88 Miles  ,,"3,000",Jamaica,,27,1960,11436
Queens,11630 Sutphin Blvd,"Health Center, Child Center, Clinic (I5)",0.50 Miles  ,0.83 Miles  ,,"10,723",Jamaica,,27,1994,11436
Queens,11646 Sutphin Blvd,Primarily Two Family with One Store or Office (S2),0.50 Miles  ,0.83 Miles  ,,"1,840",Jamaica,,27,1930,11434
Queens,11648 Sutphin Blvd,Primarily Two Family with One Store or Office (S2),0.49 Miles  ,0.83 Miles  ,,"1,810",Jamaica,,27,1930,11434
Queens,11654 Sutphin Blvd,One Story Retail Building (K1),0.48 Miles  ,0.83 Miles  ,,"5,000",Jamaica,,27,1931,11434
Queens,11660 Sutphin Blvd,Gas Station with Service/Auto Repair (G4),0.45 Miles  ,0.82 Miles  ,,"24,800",Jamaica,,27,1930,11436
Queens,11653 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.47 Miles  ,0.84 Miles  ,,"2,250",Jamaica,,27,1920,11436
Queens,11649 148th St,One Story - Permanent Living Quarter (A2),0.48 Miles  ,0.84 Miles  ,,"2,250",Jamaica,,27,1920,11436
Queens,11645 148th St,Two Family Frame (B2),0.48 Miles  ,0.84 Miles  ,,"3,040",Jamaica,,27,1963,11436
Queens,11643 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.49 Miles  ,0.85 Miles  ,,"1,800",Jamaica,,27,1930,11436
Queens,11641 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.49 Miles  ,0.85 Miles  ,,"1,800",Jamaica,,27,1930,11436
Queens,11639 148th St,Two Family Converted from One Family (B3),0.50 Miles  ,0.85 Miles  ,,"1,800",Jamaica,,27,1930,11436
Queens,11637 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.50 Miles  ,0.85 Miles  ,,"1,800",Jamaica,,27,1930,11436
Queens,11635 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.50 Miles  ,0.85 Miles  ,,"1,800",Jamaica,,27,1930,11436
Queens,11633 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.51 Miles  ,0.85 Miles  ,,"1,800",Jamaica,,27,1930,11436
Queens,11631 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.51 Miles  ,0.86 Miles  ,,"1,800",Jamaica,,27,1930,11436
Queens,11629 148th St,Two Family Converted from One Family (B3),0.51 Miles  ,0.86 Miles  ,,"1,800",Jamaica,,27,1930,11436
Queens,11627 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.52 Miles  ,0.86 Miles  ,,"1,800",Jamaica,,27,1930,11436
Queens,11625 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.52 Miles  ,0.86 Miles  ,,"2,000",Jamaica,,27,1930,11436
Queens,11623 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.52 Miles  ,0.86 Miles  ,,"2,000",Jamaica,,27,1930,11436
Queens,11621 148th St,Two Family Converted from One Family (B3),0.53 Miles  ,0.86 Miles  ,,"2,000",Jamaica,,27,1930,11436
Queens,11619 148th St,Two Family Converted from One Family (B3),0.53 Miles  ,0.87 Miles  ,,"2,000",Jamaica,,27,1930,11436
Queens,11617 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.53 Miles  ,0.87 Miles  ,,"2,650",Jamaica,,27,1930,11436
Queens,11615 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.54 Miles  ,0.87 Miles  ,,"2,650",Jamaica,,27,1930,11436
Queens,11611 148th St,Two Family Converted from One Family (B3),0.54 Miles  ,0.87 Miles  ,,"2,600",Jamaica,,27,1930,11436
Queens,14812 116th Ave,One Family Attached or Semi-Detached (A5),0.55 Miles  ,0.87 Miles  ,,"3,000",Jamaica,,27,1960,11436
Queens,11819 Van Wyck Expy,Two Family Frame (B2),0.36 Miles  ,1.32 Miles  ,,"2,910",Jamaica,,27,2004,11436
Queens,11731 139th St,One Story - Permanent Living Quarter (A2),0.39 Miles  ,1.32 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11729 139th St,One Story - Permanent Living Quarter (A2),0.39 Miles  ,1.32 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11727 139th St,Two Family Frame (B2),0.39 Miles  ,1.32 Miles  ,,"2,375",Jamaica,,27,2009,11436
Queens,11719 139th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.40 Miles  ,1.32 Miles  ,,"2,882",Jamaica,,27,1930,11436
Queens,11717 139th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.40 Miles  ,1.32 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11715 139th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.41 Miles  ,1.32 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11711 139th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.41 Miles  ,1.32 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11734 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.38 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11736 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.38 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11740 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.37 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11742 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.37 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11744 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.37 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1920,11436
Queens,11746 140th St,Two Family Converted from One Family (B3),0.36 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1920,11436
Queens,11748 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.36 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11752 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.36 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11754 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.36 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1920,11436
Queens,11756 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.35 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1920,11436
Queens,11758 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.35 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1920,11436
Queens,11764 140th St,Two Family Converted from One Family (B3),0.35 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1920,11436
Queens,11766 140th St,Two Family Converted from One Family (B3),0.34 Miles  ,1.30 Miles  ,,"2,500",Jamaica,,27,1920,11436
Queens,11709 139th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.41 Miles  ,1.32 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11707 139th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.42 Miles  ,1.32 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11705 139th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.42 Miles  ,1.32 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11703 139th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.42 Miles  ,1.32 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11701 139th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.43 Miles  ,1.32 Miles  ,,"2,755",Jamaica,,27,1930,11436
Queens,11704 140th St,Two Family Frame (B2),0.42 Miles  ,1.30 Miles  ,,"5,147",Jamaica,,27,1960,11436
Queens,11708 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.41 Miles  ,1.30 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11710 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.41 Miles  ,1.30 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11712 140th St,Two Family Converted from One Family (B3),0.41 Miles  ,1.30 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11716 140th St,Two Family Converted from One Family (B3),0.40 Miles  ,1.30 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11718 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.40 Miles  ,1.30 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11720 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.40 Miles  ,1.30 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11722 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.39 Miles  ,1.30 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11724 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.39 Miles  ,1.30 Miles  ,,"2,375",Jamaica,,27,1930,11436
Queens,11728 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.39 Miles  ,1.30 Miles  ,,"2,312",Jamaica,,27,1930,11436
Queens,11767 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.32 Miles  ,1.28 Miles  ,,"4,000",Jamaica,,27,1930,11436
Queens,11765 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.32 Miles  ,1.27 Miles  ,,"3,000",Jamaica,,27,1930,11436
Queens,11763 140th St,Two Family Converted from One Family (B3),0.32 Miles  ,1.27 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11759 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.33 Miles  ,1.27 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11757 140th St,Two Family Frame (B2),0.33 Miles  ,1.27 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11755 140th St,Two Family Converted from One Family (B3),0.33 Miles  ,1.27 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11753 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.33 Miles  ,1.27 Miles  ,,"2,500",Jamaica,,27,1940,11436
Queens,11747 140th St,Two Family Converted from One Family (B3),0.34 Miles  ,1.27 Miles  ,,"4,000",Jamaica,,27,1901,11436
Queens,11745 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.34 Miles  ,1.27 Miles  ,,"2,500",Jamaica,,27,1940,11436
Queens,11743 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.35 Miles  ,1.27 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11739 140th St,Two Family Converted from One Family (B3),0.35 Miles  ,1.27 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11735 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.35 Miles  ,1.27 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11733 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.36 Miles  ,1.27 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11738 141st St,Three Families (C0),0.35 Miles  ,1.25 Miles  ,,"3,208",Jamaica,,27,1930,11436
Queens,11740 141st St,Two Family Brick (B1),0.34 Miles  ,1.25 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11742 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.34 Miles  ,1.25 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11744 141st St,Two Family Frame (B2),0.34 Miles  ,1.25 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11746 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.33 Miles  ,1.25 Miles  ,,"4,000",Jamaica,,27,1930,11436
Queens,11748 141st St,Two Family Converted from One Family (B3),0.33 Miles  ,1.26 Miles  ,,"3,000",Jamaica,,27,1930,11436
Queens,11754 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.33 Miles  ,1.26 Miles  ,,"3,000",Jamaica,,27,1930,11436
Queens,11756 141st St,Two Family Frame (B2),0.32 Miles  ,1.26 Miles  ,,"4,000",Jamaica,,27,1930,11436
Queens,11760 141st St,Two Family Converted from One Family (B3),0.32 Miles  ,1.26 Miles  ,,"3,000",Jamaica,,27,1930,11436
Queens,11764 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.31 Miles  ,1.26 Miles  ,,"3,000",Jamaica,,27,1930,11436
Queens,11766 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.31 Miles  ,1.26 Miles  ,,"2,500",Jamaica,,27,1930,11436
Queens,11770 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.30 Miles  ,1.26 Miles  ,,"5,000",Jamaica,,27,1930,11436
Queens,11774 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.30 Miles  ,1.26 Miles  ,,"4,525",Jamaica,,27,1920,11436
Queens,14018 Foch Blvd,Two Family Converted from One Family (B3),0.38 Miles  ,1.26 Miles  ,,"4,181",Jamaica,,27,1930,11436
Queens,11712 141st St,Two Family Converted from One Family (B3),0.38 Miles  ,1.26 Miles  ,,"1,995",Jamaica,,27,1930,11436
Queens,11716 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.38 Miles  ,1.26 Miles  ,,"1,995",Jamaica,,27,1930,11436
Queens,11718 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.37 Miles  ,1.26 Miles  ,,"1,995",Jamaica,,27,1940,11436
Queens,11720 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.37 Miles  ,1.26 Miles  ,,"1,995",Jamaica,,27,1930,11436
Queens,11728 141st St,Two Family Converted from One Family (B3),0.37 Miles  ,1.26 Miles  ,,"3,990",Jamaica,,27,1930,11436
Queens,11730 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.36 Miles  ,1.26 Miles  ,,"1,995",Jamaica,,27,1930,11436
Queens,11732 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.36 Miles  ,1.26 Miles  ,,"1,995",Jamaica,,27,1940,11436
Queens,11734 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.36 Miles  ,1.26 Miles  ,,"1,995",Jamaica,,27,1930,11436
Queens,11736 141st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.35 Miles  ,1.26 Miles  ,,"2,090",Jamaica,,27,1930,11436
Queens,11727 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.37 Miles  ,1.27 Miles  ,,"1,971",Jamaica,,27,1930,11436
Queens,11725 140th St,Two Family Converted from One Family (B3),0.37 Miles  ,1.27 Miles  ,,"1,976",Jamaica,,27,1930,11436
Queens,11723 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.37 Miles  ,1.27 Miles  ,,"1,976",Jamaica,,27,1930,11436
Queens,11721 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.38 Miles  ,1.27 Miles  ,,"1,976",Jamaica,,27,1930,11436
Queens,11719 140th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.38 Miles  ,1.27 Miles  ,,"1,976",Jamaica,,27,1930,11436
